ds,yhat,yhat_lower,yhat_upper,y,categorie,type
2025-12-22,20.7,2.4,38.5,28.0,TV & image,historique
2025-12-23,17.2,-1.8,34.4,16.0,TV & image,historique
2025-12-24,19.2,0.6,37.5,27.0,TV & image,historique
2025-12-25,19.8,1.8,37.7,17.0,TV & image,historique
2025-12-26,18.8,1.2,36.5,19.0,TV & image,historique
2025-12-27,20.0,1.5,37.4,19.0,TV & image,historique
2025-12-28,19.9,0.1,38.1,19.0,TV & image,historique
2025-12-29,21.0,2.9,38.4,20.0,TV & image,historique
2025-12-30,17.5,-0.6,36.7,28.0,TV & image,historique
2025-12-31,19.5,1.2,37.5,36.0,TV & image,historique
2026-01-01,20.1,2.4,39.4,14.0,TV & image,historique
2026-01-02,19.1,0.8,36.0,18.0,TV & image,historique
2026-01-03,20.3,1.6,37.0,9.0,TV & image,historique
2026-01-04,20.2,1.9,39.3,9.0,TV & image,historique
2026-01-05,21.2,2.4,39.7,12.0,TV & image,historique
2026-01-06,17.8,-0.5,36.0,11.0,TV & image,historique
2026-01-07,19.8,2.2,37.4,19.0,TV & image,historique
2026-01-08,20.4,1.9,38.3,10.0,TV & image,historique
2026-01-09,19.3,2.3,38.1,9.0,TV & image,historique
2026-01-10,20.6,2.6,40.1,9.0,TV & image,historique
2026-01-11,20.5,2.6,39.3,5.0,TV & image,historique
2026-01-12,21.5,4.3,40.4,14.0,TV & image,historique
2026-01-13,18.0,-0.4,36.6,7.0,TV & image,historique
2026-01-14,20.1,2.0,37.9,16.0,TV & image,historique
2026-01-15,20.7,2.3,38.5,12.0,TV & image,historique
2026-01-16,19.6,1.9,38.2,15.0,TV & image,historique
2026-01-17,20.9,1.4,39.0,10.0,TV & image,historique
2026-01-18,20.8,2.1,38.6,28.0,TV & image,historique
2026-01-19,21.8,3.4,39.6,12.0,TV & image,historique
2026-01-20,18.4,1.7,37.3,10.0,TV & image,historique
2026-01-21,20.4,1.7,39.0,14.0,TV & image,historique
2026-01-22,21.0,2.6,40.8,11.0,TV & image,historique
2026-01-23,20.0,1.1,37.4,15.0,TV & image,historique
2026-01-24,21.2,3.7,41.1,6.0,TV & image,historique
2026-01-25,21.1,2.3,40.2,6.0,TV & image,historique
2026-01-26,22.2,5.0,40.2,14.0,TV & image,historique
2026-01-27,18.7,2.4,37.1,18.0,TV & image,historique
2026-01-28,20.8,2.5,39.3,10.0,TV & image,historique
2026-01-29,21.4,5.1,40.9,20.0,TV & image,historique
2026-01-30,20.4,3.8,38.3,22.0,TV & image,historique
2026-01-31,21.6,4.3,40.5,7.0,TV & image,historique
2026-02-01,21.5,2.7,40.1,16.0,TV & image,historique
2026-02-02,22.6,4.9,41.4,19.0,TV & image,historique
2026-02-03,19.2,1.7,38.0,15.0,TV & image,historique
2026-02-04,21.2,3.1,39.3,19.0,TV & image,historique
2026-02-05,21.9,3.3,39.7,13.0,TV & image,historique
2026-02-06,20.8,5.2,38.2,12.0,TV & image,historique
2026-02-07,22.0,3.8,40.8,10.0,TV & image,historique
2026-02-08,22.0,5.3,41.2,14.0,TV & image,historique
2026-02-09,23.1,4.1,40.7,10.0,TV & image,historique
2026-02-10,19.6,1.9,38.5,45.0,TV & image,historique
2026-02-11,21.7,4.4,40.8,42.0,TV & image,historique
2026-02-12,22.3,4.9,40.6,58.0,TV & image,historique
2026-02-13,21.3,4.1,38.4,38.0,TV & image,historique
2026-02-14,22.6,5.3,39.7,50.0,TV & image,historique
2026-02-15,22.5,3.5,40.8,45.0,TV & image,historique
2026-02-16,23.6,5.6,42.5,35.0,TV & image,historique
2026-02-17,20.1,1.7,38.4,6.0,TV & image,historique
2026-02-18,22.2,4.0,40.5,16.0,TV & image,historique
2026-02-19,22.9,5.9,41.4,9.0,TV & image,historique
2026-02-20,21.8,2.7,39.1,14.0,TV & image,historique
2026-02-21,23.1,5.0,42.4,17.0,TV & image,historique
2026-02-22,23.0,3.8,41.8,14.0,TV & image,historique
2026-02-23,24.1,6.0,42.8,12.0,TV & image,historique
2026-02-24,20.7,1.7,38.8,11.0,TV & image,historique
2026-02-25,22.8,4.5,41.1,20.0,TV & image,historique
2026-02-26,23.4,6.0,42.8,10.0,TV & image,historique
2026-02-27,22.4,3.3,40.0,15.0,TV & image,historique
2026-02-28,23.7,3.9,42.5,24.0,TV & image,historique
2026-03-01,23.6,4.8,42.6,15.0,TV & image,historique
2026-03-02,24.7,6.3,43.2,23.0,TV & image,historique
2026-03-03,21.3,1.7,39.4,12.0,TV & image,historique
2026-03-04,23.4,4.7,40.9,12.0,TV & image,historique
2026-03-05,24.1,6.3,42.1,19.0,TV & image,historique
2026-03-06,23.1,5.0,42.3,13.0,TV & image,historique
2026-03-07,24.4,5.4,43.2,12.0,TV & image,historique
2026-03-08,24.3,5.2,42.7,17.0,TV & image,historique
2026-03-09,25.4,8.1,43.7,17.0,TV & image,historique
2026-03-10,22.0,3.6,40.2,17.0,TV & image,historique
2026-03-11,24.1,5.1,42.6,16.0,TV & image,historique
2026-03-12,24.8,8.9,44.2,23.0,TV & image,historique
2026-03-13,23.8,4.6,42.1,18.0,TV & image,historique
2026-03-14,25.0,7.4,42.6,4.0,TV & image,historique
2026-03-15,25.0,6.5,42.6,15.0,TV & image,historique
2026-03-16,26.1,8.5,44.5,11.0,TV & image,historique
2026-03-17,22.7,3.0,42.4,17.0,TV & image,historique
2026-03-18,24.8,6.9,42.4,30.0,TV & image,historique
2026-03-19,25.5,5.8,43.7,47.0,TV & image,historique
2026-03-20,24.5,6.0,42.5,57.0,TV & image,historique
2026-03-21,25.8,7.9,45.0,43.0,TV & image,historique
2026-03-22,25.7,8.0,43.4,50.0,TV & image,historique
2026-03-23,26.9,8.1,43.6,33.0,TV & image,historique
2026-03-24,23.5,4.9,41.1,52.0,TV & image,historique
2026-03-25,25.6,7.3,44.9,51.0,TV & image,historique
2026-03-26,26.2,8.6,45.5,13.0,TV & image,historique
2026-03-27,25.2,7.6,44.2,11.0,TV & image,historique
2026-03-28,26.5,8.0,45.4,32.0,TV & image,historique
2026-03-29,26.5,7.8,44.6,20.0,TV & image,historique
2026-03-30,27.6,10.5,46.3,35.0,TV & image,historique
2026-03-31,24.2,5.9,42.2,17.0,TV & image,historique
2026-04-01,26.3,8.7,44.8,57.0,TV & image,historique
2026-04-02,27.0,9.2,46.0,54.0,TV & image,historique
2026-04-03,26.0,7.0,44.0,64.0,TV & image,historique
2026-04-04,27.3,9.4,44.3,47.0,TV & image,historique
2026-04-05,27.3,8.3,45.0,48.0,TV & image,historique
2026-04-06,28.4,10.6,46.5,54.0,TV & image,historique
2026-04-07,25.0,7.4,43.8,42.0,TV & image,historique
2026-04-08,27.1,7.9,45.8,16.0,TV & image,historique
2026-04-09,27.8,10.2,46.5,18.0,TV & image,historique
2026-04-10,26.8,8.8,44.0,30.0,TV & image,historique
2026-04-11,28.1,9.7,45.0,12.0,TV & image,historique
2026-04-12,28.1,9.5,46.5,18.0,TV & image,historique
2026-04-13,29.2,11.6,47.9,22.0,TV & image,historique
2026-04-14,25.8,8.1,42.9,15.0,TV & image,historique
2026-04-15,28.0,8.7,46.8,22.0,TV & image,historique
2026-04-16,28.6,10.1,46.1,23.0,TV & image,historique
2026-04-17,27.7,9.9,45.5,14.0,TV & image,historique
2026-04-18,29.0,9.5,47.4,21.0,TV & image,historique
2026-04-19,28.9,11.0,47.9,18.0,TV & image,historique
2026-04-20,30.1,12.2,48.1,21.0,TV & image,historique
2026-04-21,26.7,8.0,46.7,19.0,TV & image,historique
2026-04-22,28.8,9.9,46.8,23.0,TV & image,historique
2026-04-23,29.5,11.7,47.6,21.0,TV & image,historique
2026-04-24,28.5,10.5,47.8,14.0,TV & image,historique
2026-04-25,29.8,13.0,49.3,21.0,TV & image,historique
2026-04-26,29.8,10.8,47.4,34.0,TV & image,historique
2026-04-27,30.9,12.1,49.9,19.0,TV & image,historique
2026-04-28,27.6,9.0,45.4,16.0,TV & image,historique
2026-04-29,29.7,11.4,49.2,15.0,TV & image,historique
2026-04-30,30.4,12.3,48.9,17.0,TV & image,historique
2026-05-01,29.4,11.1,47.5,12.0,TV & image,historique
2026-05-02,30.7,12.8,49.3,27.0,TV & image,historique
2026-05-03,30.7,13.2,49.1,20.0,TV & image,historique
2026-05-04,31.8,15.1,51.1,9.0,TV & image,historique
2026-05-05,28.4,9.7,45.4,16.0,TV & image,historique
2026-05-06,30.5,12.3,49.1,16.0,TV & image,historique
2026-05-07,31.2,11.8,49.2,25.0,TV & image,historique
2026-05-08,30.3,11.9,48.9,30.0,TV & image,historique
2026-05-09,31.6,13.8,50.2,18.0,TV & image,historique
2026-05-10,31.6,13.0,48.5,31.0,TV & image,historique
2026-05-11,32.7,13.9,50.4,20.0,TV & image,historique
2026-05-12,29.3,10.6,47.8,21.0,TV & image,historique
2026-05-13,31.4,13.1,49.6,15.0,TV & image,historique
2026-05-14,32.1,14.4,50.4,23.0,TV & image,historique
2026-05-15,31.1,12.4,48.9,23.0,TV & image,historique
2026-05-16,32.4,14.7,51.6,34.0,TV & image,historique
2026-05-17,32.4,15.0,51.6,15.0,TV & image,historique
2026-05-18,33.6,15.2,51.0,21.0,TV & image,historique
2026-05-19,30.2,12.4,48.8,27.0,TV & image,historique
2026-05-20,32.3,14.8,51.2,26.0,TV & image,historique
2026-05-21,33.0,14.4,50.7,23.0,TV & image,historique
2026-05-22,32.0,12.6,49.1,12.0,TV & image,historique
2026-05-23,33.3,14.8,52.5,31.0,TV & image,historique
2026-05-24,33.3,15.2,51.0,16.0,TV & image,historique
2026-05-25,34.4,17.7,52.7,48.0,TV & image,historique
2026-05-26,31.0,13.3,49.9,53.0,TV & image,historique
2026-05-27,33.2,15.7,49.1,47.0,TV & image,historique
2026-05-28,33.9,16.1,51.8,47.0,TV & image,historique
2026-05-29,32.9,15.3,50.9,50.0,TV & image,historique
2026-05-30,34.2,15.8,53.1,37.0,TV & image,historique
2026-05-31,34.2,15.3,52.1,42.0,TV & image,historique
2026-06-01,35.3,17.0,54.9,53.0,TV & image,historique
2026-06-02,31.9,14.1,50.2,39.0,TV & image,historique
2026-06-03,34.0,16.4,51.8,36.0,TV & image,historique
2026-06-04,34.7,17.4,53.5,27.0,TV & image,historique
2026-06-05,33.8,15.1,51.6,47.0,TV & image,historique
2026-06-06,35.1,17.7,53.5,18.0,TV & image,historique
2026-06-07,35.0,16.6,52.5,24.0,TV & image,historique
2026-06-08,36.2,17.2,53.6,24.0,TV & image,historique
2026-06-09,32.8,15.1,50.7,26.0,TV & image,historique
2026-06-10,34.9,18.2,54.0,22.0,TV & image,historique
2026-06-11,35.6,16.0,53.6,30.0,TV & image,historique
2026-06-12,34.6,16.5,52.2,15.0,TV & image,historique
2026-06-13,35.9,18.5,54.3,31.0,TV & image,historique
2026-06-14,35.9,19.5,54.9,16.0,TV & image,historique
2026-06-15,37.1,18.2,55.7,26.0,TV & image,historique
2026-06-16,33.7,15.5,52.1,27.0,TV & image,historique
2026-06-17,35.8,16.0,53.9,41.0,TV & image,historique
2026-06-18,36.5,17.6,54.8,52.0,TV & image,historique
2026-06-19,35.5,17.6,53.4,28.0,TV & image,historique
2026-06-20,36.8,18.2,54.1,125.0,TV & image,historique
2026-06-21,36.8,18.6,56.1,114.0,TV & image,historique
2026-06-22,37.9,19.6,56.1,156.0,TV & image,historique
2026-06-23,34.5,16.3,53.0,31.0,TV & image,historique
2026-06-24,36.7,17.0,55.2,44.0,TV & image,historique
2026-06-25,37.4,19.7,55.5,35.0,TV & image,historique
2026-06-26,36.4,16.9,53.8,36.0,TV & image,historique
2026-06-27,37.7,19.4,55.0,36.0,TV & image,historique
2026-06-28,37.7,20.8,54.8,42.0,TV & image,historique
2026-06-29,38.8,21.7,56.6,46.0,TV & image,historique
2026-06-30,35.4,17.7,52.9,22.0,TV & image,historique
2026-07-01,37.5,19.2,55.2,,TV & image,prevision
2026-07-02,38.2,19.8,56.6,,TV & image,prevision
2026-07-03,37.2,20.3,55.5,,TV & image,prevision
2026-07-04,38.6,21.2,56.5,,TV & image,prevision
2026-07-05,38.5,20.5,56.4,,TV & image,prevision
2026-07-06,39.7,20.4,57.5,,TV & image,prevision
2026-07-07,36.3,17.4,54.4,,TV & image,prevision
2026-07-08,38.4,20.3,57.0,,TV & image,prevision
2026-07-09,39.1,21.1,55.5,,TV & image,prevision
2026-07-10,38.1,20.3,56.9,,TV & image,prevision
2026-07-11,39.4,21.5,57.1,,TV & image,prevision
2026-07-12,39.4,20.9,57.9,,TV & image,prevision
2026-07-13,40.5,22.0,59.7,,TV & image,prevision
2026-07-14,37.2,18.1,54.1,,TV & image,prevision
2026-07-15,39.3,21.6,57.4,,TV & image,prevision
2026-07-16,40.0,22.5,59.0,,TV & image,prevision
2026-07-17,39.0,22.1,57.0,,TV & image,prevision
2026-07-18,40.3,22.1,58.3,,TV & image,prevision
2026-07-19,40.3,20.8,59.1,,TV & image,prevision
2026-07-20,41.4,23.1,59.3,,TV & image,prevision
2026-07-21,38.0,20.8,55.3,,TV & image,prevision
2026-07-22,40.1,21.8,57.3,,TV & image,prevision
2026-07-23,40.8,22.6,58.7,,TV & image,prevision
2026-07-24,39.9,21.2,58.1,,TV & image,prevision
2026-07-25,41.2,22.4,57.2,,TV & image,prevision
2026-07-26,41.2,21.6,58.6,,TV & image,prevision
2026-07-27,42.3,25.3,60.3,,TV & image,prevision
2026-07-28,38.9,21.1,57.0,,TV & image,prevision
2026-07-29,41.0,23.4,58.2,,TV & image,prevision
2026-07-30,41.7,23.0,61.1,,TV & image,prevision
